serial,month,year,fish_id,species,prey,prey_weight_g,lat,lon
114,6,2013,5034,white perch,chironomidae ,0.001,41.76703833,-82.94126333
114,6,2013,5040,yellow perch,chironomidae ,0.005,41.76703833,-82.94126333
114,6,2014,1830,yellow perch,chironomidae ,0.006,41.76703833,-82.94126333
114,6,2013,5035,white perch,chironomidae ,0.01,41.76703833,-82.94126333
114,6,2014,1830,yellow perch,chironomidae ,0.023,41.76703833,-82.94126333
114,6,2013,5038,yellow perch,diaphanosoma,0.001,41.76703833,-82.94126333
114,6,2016,1691,white perch,daphniidae,0.013,41.76703833,-82.94126333
114,6,2013,5032,white perch,daphniidae,0.021,41.76703833,-82.94126333
114,6,2014,1830,yellow perch,dreissenidae,0.004,41.76703833,-82.94126333
114,6,2013,5038,yellow perch,dreissenidae,0.007,41.76703833,-82.94126333
114,6,2016,1689,yellow perch,dreissenidae,0.331,41.76703833,-82.94126333
114,6,2016,1688,yellow perch,dreissenidae,0.482,41.76703833,-82.94126333
114,6,2016,1688,yellow perch,dreissenidae,0.55,41.76703833,-82.94126333
114,6,2016,1687,yellow perch,dreissenidae,1.04,41.76703833,-82.94126333
114,6,2016,1690,yellow perch,dreissenidae,1.35,41.76703833,-82.94126333
114,6,2013,5031,white perch,emerald shiner,0.146,41.76703833,-82.94126333
114,6,2013,5031,white perch,emerald shiner,0.158,41.76703833,-82.94126333
114,6,2013,5031,white perch,emerald shiner,0.174,41.76703833,-82.94126333
114,6,2013,5031,white perch,emerald shiner,0.179,41.76703833,-82.94126333
114,6,2013,5034,white perch,emerald shiner,0.19,41.76703833,-82.94126333
114,6,2013,5031,white perch,emerald shiner,0.194,41.76703833,-82.94126333
114,6,2013,5031,white perch,emerald shiner,0.212,41.76703833,-82.94126333
114,6,2013,5034,white perch,emerald shiner,0.225,41.76703833,-82.94126333
114,6,2013,5031,white perch,emerald shiner,0.237,41.76703833,-82.94126333
114,6,2013,5031,white perch,emerald shiner,0.26,41.76703833,-82.94126333
114,6,2013,5034,white perch,emerald shiner,0.332,41.76703833,-82.94126333
114,6,2013,5034,white perch,emerald shiner,0.353,41.76703833,-82.94126333
114,6,2013,5031,white perch,emerald shiner,0.359,41.76703833,-82.94126333
114,6,2013,5031,white perch,emerald shiner,0.369,41.76703833,-82.94126333
114,6,2013,5031,white perch,emerald shiner,0.502,41.76703833,-82.94126333
114,6,2016,1688,yellow perch,gastropoda,0.005,41.76703833,-82.94126333
114,6,2013,5037,yellow perch,gastropoda,0.61,41.76703833,-82.94126333
114,6,2013,5037,yellow perch,hexagenia ,0.011,41.76703833,-82.94126333
114,6,2013,5039,yellow perch,hexagenia ,0.025,41.76703833,-82.94126333
114,6,2016,1689,yellow perch,hexagenia ,0.07,41.76703833,-82.94126333
114,6,2014,1829,white perch,hexagenia ,0.735,41.76703833,-82.94126333
114,6,2014,1830,yellow perch,ostracoda,NA,41.76703833,-82.94126333
114,6,2013,5040,yellow perch,sphaeriidae,0.008,41.76703833,-82.94126333
114,6,2013,5039,yellow perch,sphaeriidae,0.074,41.76703833,-82.94126333
114,6,2016,1689,yellow perch,trichoptera,0.001,41.76703833,-82.94126333
114,6,2014,1830,yellow perch,trichoptera,0.005,41.76703833,-82.94126333
114,6,2016,1687,yellow perch,trichoptera,0.006,41.76703833,-82.94126333
115,6,2016,2087,yellow perch,amphipoda,0.005,41.78385833,-83.35751167
115,6,2015,1742,yellow perch,hirudinea,NA,41.68390833,-83.15132833
115,6,2016,2090,yellow perch,hirudinea,0.001,41.87867833,-82.95185667
115,6,2016,2091,yellow perch,oligochaeta,0.007,41.87867833,-82.95185667
115,6,2016,2088,yellow perch,hirudinea,0.015,41.87867833,-82.95185667
115,6,2016,2092,white perch,hirudinea,0.051,41.87867833,-82.95185667
115,6,2014,1873,yellow perch,chironomidae ,NA,41.87867833,-82.95185667
115,6,2014,1872,yellow perch,chironomidae ,0.001,41.87867833,-82.95185667
115,6,2016,2091,yellow perch,chironomidae ,0.002,41.87867833,-82.95185667
115,6,2015,1742,yellow perch,chironomidae ,0.002,41.87867833,-82.95185667
115,6,2016,2088,yellow perch,chironomidae ,0.002,41.87867833,-82.95185667
115,6,2016,2090,yellow perch,chironomidae ,0.01,41.87867833,-82.95185667
115,6,2016,2092,white perch,chironomidae ,0.063,41.87867833,-82.95185667
115,6,2016,2092,white perch,chironomidae ,0.196,41.87867833,-82.95185667
115,6,2015,1739,yellow perch,leptodora kindtii,NA,41.87867833,-82.95185667
115,6,2015,1740,yellow perch,leptodora kindtii,NA,41.87867833,-82.95185667
115,6,2014,1873,yellow perch,daphniidae,NA,41.87867833,-82.95185667
115,6,2016,2089,yellow perch,leptodora kindtii,0.001,41.87867833,-82.95185667
115,6,2016,2089,yellow perch,bosminidae,0.001,41.87867833,-82.95185667
115,6,2014,1874,yellow perch,daphniidae,0.003,41.87867833,-82.95185667
115,6,2015,1741,yellow perch,leptodora kindtii,0.006,41.87867833,-82.95185667
115,6,2016,2089,yellow perch,daphniidae,0.022,41.87867833,-82.95185667
115,6,2015,1741,yellow perch,daphniidae,0.031,41.87867833,-82.95185667
115,6,2015,1740,yellow perch,daphniidae,0.037,41.87867833,-82.95185667
115,6,2016,2090,yellow perch,daphniidae,0.039,41.87867833,-82.95185667
115,6,2014,1870,yellow perch,dreissenidae,0.003,41.87867833,-82.95185667
115,6,2014,1872,yellow perch,emerald shiner,0.14,41.87867833,-82.95185667
115,6,2014,1870,yellow perch,emerald shiner,0.381,41.87867833,-82.95185667
115,6,2016,2089,yellow perch,gastropoda,0.027,41.87867833,-82.95185667
115,6,2015,1739,yellow perch,gastropoda,0.051,41.87867833,-82.95185667
115,6,2014,1870,yellow perch,gastropoda,0.054,41.87867833,-82.95185667
115,6,2016,2088,yellow perch,gastropoda,0.311,41.87867833,-82.95185667
115,6,2016,2087,yellow perch,gastropoda,0.518,41.87867833,-82.95185667
115,6,2016,2091,yellow perch,gastropoda,0.659,41.87867833,-82.95185667
115,6,2016,2092,white perch,hexagenia ,0.014,41.87867833,-82.95185667
115,6,2014,1870,yellow perch,hexagenia ,0.029,41.87867833,-82.95185667
115,6,2015,1741,yellow perch,hexagenia ,0.03,41.87867833,-82.95185667
115,6,2015,1742,yellow perch,hexagenia ,0.036,41.87867833,-82.95185667
115,6,2014,1873,yellow perch,hexagenia ,0.041,41.87867833,-82.95185667
115,6,2015,1739,yellow perch,hexagenia ,0.048,41.87867833,-82.95185667
115,6,2014,1874,yellow perch,hexagenia ,0.055,41.87867833,-82.95185667
115,6,2014,1872,yellow perch,hexagenia ,0.134,41.87867833,-82.95185667
115,6,2016,2088,yellow perch,sphaeriidae,0.001,41.87867833,-82.95185667
115,6,2015,1742,yellow perch,trichoptera,NA,41.87867833,-82.95185667
115,6,2014,1873,yellow perch,trichoptera,NA,41.87867833,-82.95185667
115,6,2016,2089,yellow perch,trichoptera,0.001,41.87867833,-82.95185667
115,6,2016,2091,yellow perch,trichoptera,0.001,41.87867833,-82.95185667
115,6,2016,2087,yellow perch,trichoptera,0.002,41.87867833,-82.95185667
115,6,2016,2090,yellow perch,trichoptera,0.004,41.87867833,-82.95185667
115,6,2016,2088,yellow perch,trichoptera,0.004,41.87867833,-82.95185667
115,6,2016,2092,white perch,trichoptera,0.005,41.87867833,-82.95185667
115,6,2014,1872,yellow perch,trichoptera,0.005,41.87867833,-82.95185667
115,6,2015,1739,yellow perch,trichoptera,0.033,41.87867833,-82.95185667
116,6,2013,4418,white perch,amphipoda,0.001,41.67188167,-82.85731833
116,6,2013,4419,white perch,amphipoda,0.001,41.67188167,-82.85731833
116,6,2015,1674,white perch,amphipoda,0.002,41.67188167,-82.85731833
116,6,2013,4424,yellow perch,amphipoda,0.01,41.67188167,-82.85731833
116,6,2015,1673,white perch,amphipoda,0.01,41.67188167,-82.85731833
116,6,2013,4425,yellow perch,amphipoda,0.016,41.67188167,-82.85731833
116,6,2015,1670,white perch,amphipoda,0.034,41.67188167,-82.85731833
116,6,2013,4423,yellow perch,hirudinea,0.035,41.67188167,-82.85731833
116,6,2013,4422,yellow perch,hirudinea,0.055,41.67188167,-82.85731833
116,6,2015,1670,white perch,chironomidae ,NA,41.67188167,-82.85731833
116,6,2013,4425,yellow perch,chironomidae ,0.001,41.67188167,-82.85731833
116,6,2013,4422,yellow perch,chironomidae ,0.001,41.67188167,-82.85731833
116,6,2013,4424,yellow perch,chironomidae ,0.002,41.67188167,-82.85731833
116,6,2013,4424,yellow perch,chironomidae ,0.002,41.67188167,-82.85731833
116,6,2016,1708,white perch,chironomidae ,0.002,41.67188167,-82.85731833
116,6,2013,4425,yellow perch,chironomidae ,0.002,41.67188167,-82.85731833
116,6,2016,1709,white perch,chironomidae ,0.003,41.67188167,-82.85731833
116,6,2016,1710,white perch,chironomidae ,0.004,41.67188167,-82.85731833
116,6,2014,1792,yellow perch,chironomidae ,1.019,41.67188167,-82.85731833
116,6,2015,1670,white perch,leptodora kindtii,NA,41.67188167,-82.85731833
116,6,2016,1709,white perch,leptodora kindtii,NA,41.67188167,-82.85731833
116,6,2016,1710,white perch,bosminidae,NA,41.67188167,-82.85731833
116,6,2016,1710,white perch,leptodora kindtii,NA,41.67188167,-82.85731833
116,6,2015,1674,white perch,leptodora kindtii,NA,41.67188167,-82.85731833
116,6,2013,4422,yellow perch,leptodora kindtii,NA,41.67188167,-82.85731833
116,6,2015,1659,yellow perch,leptodora kindtii,0.001,41.67188167,-82.85731833
116,6,2016,1708,white perch,bosminidae,0.001,41.67188167,-82.85731833
116,6,2016,1709,white perch,bosminidae,0.001,41.67188167,-82.85731833
116,6,2014,1798,white perch,daphniidae,0.001,41.67188167,-82.85731833
116,6,2015,1673,white perch,leptodora kindtii,0.007,41.67188167,-82.85731833
116,6,2015,1671,white perch,leptodora kindtii,0.007,41.67188167,-82.85731833
116,6,2016,1708,white perch,daphniidae,0.007,41.67188167,-82.85731833
116,6,2015,1660,yellow perch,leptodora kindtii,0.009,41.67188167,-82.85731833
116,6,2016,1710,white perch,daphniidae,0.013,41.67188167,-82.85731833
116,6,2015,1659,yellow perch,daphniidae,0.029,41.67188167,-82.85731833
116,6,2015,1660,yellow perch,daphniidae,0.038,41.67188167,-82.85731833
116,6,2016,1709,white perch,daphniidae,0.045,41.67188167,-82.85731833
116,6,2015,1673,white perch,daphniidae,0.056,41.67188167,-82.85731833
116,6,2015,1674,white perch,daphniidae,0.075,41.67188167,-82.85731833
116,6,2015,1670,white perch,daphniidae,0.595,41.67188167,-82.85731833
116,6,2015,1671,white perch,daphniidae,0.621,41.67188167,-82.85731833
116,6,2014,1798,white perch,cyclopoida,NA,41.67188167,-82.85731833
116,6,2014,1794,yellow perch,dreissenidae,0.008,41.67188167,-82.85731833
116,6,2013,4425,yellow perch,dreissenidae,0.017,41.67188167,-82.85731833
116,6,2014,1793,yellow perch,dreissenidae,0.146,41.67188167,-82.85731833
116,6,2016,1710,white perch,fish,NA,41.67188167,-82.85731833
116,6,2013,4424,yellow perch,fish,0.072,41.67188167,-82.85731833
116,6,2014,1797,white perch,fish,0.094,41.67188167,-82.85731833
116,6,2013,4424,yellow perch,emerald shiner,0.098,41.67188167,-82.85731833
116,6,2013,4424,yellow perch,fish,0.11,41.67188167,-82.85731833
116,6,2013,4424,yellow perch,fish,0.147,41.67188167,-82.85731833
116,6,2013,4420,white perch,round goby,0.169,41.67188167,-82.85731833
116,6,2013,4424,yellow perch,hexagenia ,0.002,41.67188167,-82.85731833
116,6,2015,1659,yellow perch,hexagenia ,0.005,41.67188167,-82.85731833
116,6,2014,1794,yellow perch,hexagenia ,0.012,41.67188167,-82.85731833
116,6,2014,1793,yellow perch,hexagenia ,0.017,41.67188167,-82.85731833
116,6,2016,1708,white perch,hexagenia ,0.146,41.67188167,-82.85731833
116,6,2014,1797,white perch,hexagenia ,0.22,41.67188167,-82.85731833
116,6,2014,1799,white perch,hexagenia ,0.418,41.67188167,-82.85731833
116,6,2014,1800,white perch,hexagenia ,0.513,41.67188167,-82.85731833
116,6,2015,1670,white perch,hexagenia ,0.557,41.67188167,-82.85731833
116,6,2014,1796,white perch,hexagenia ,0.744,41.67188167,-82.85731833
116,6,2015,1671,white perch,hexagenia ,0.778,41.67188167,-82.85731833
116,6,2015,1674,white perch,hexagenia ,0.969,41.67188167,-82.85731833
116,6,2015,1673,white perch,hexagenia ,1.65,41.67188167,-82.85731833
116,6,2015,1671,white perch,hemimysis anomala,0.001,41.67188167,-82.85731833
116,6,2015,1670,white perch,nematoda,0.001,41.67188167,-82.85731833
116,6,2015,1674,white perch,nematoda,0.001,41.67188167,-82.85731833
116,6,2013,4423,yellow perch,nematoda,0.007,41.67188167,-82.85731833
116,6,2013,4421,yellow perch,sphaeriidae,0.004,41.67188167,-82.85731833
116,6,2013,4422,yellow perch,sphaeriidae,0.006,41.67188167,-82.85731833
116,6,2014,1792,yellow perch,sphaeriidae,0.014,41.67188167,-82.85731833
116,6,2013,4424,yellow perch,sphaeriidae,0.02,41.67188167,-82.85731833
116,6,2013,4423,yellow perch,sphaeriidae,0.031,41.67188167,-82.85731833
116,6,2013,4425,yellow perch,trichoptera,0.008,41.67188167,-82.85731833
117,6,2015,2723,white perch,leptodora kindtii,0.001,41.75184167,-82.85727167
117,6,2015,2744,yellow perch,leptodora kindtii,0.01,41.75184167,-82.85727167
117,6,2015,2741,yellow perch,daphniidae,0.017,41.75184167,-82.85727167
117,6,2015,2742,yellow perch,leptodora kindtii,0.038,41.75184167,-82.85727167
117,6,2015,2742,yellow perch,daphniidae,0.04,41.75184167,-82.85727167
117,6,2015,2743,yellow perch,daphniidae,0.05,41.75184167,-82.85727167
117,6,2015,2744,yellow perch,daphniidae,0.153,41.75184167,-82.85727167
117,6,2015,2723,white perch,daphniidae,0.237,41.75184167,-82.85727167
117,6,2015,2740,yellow perch,dreissenidae,0.199,41.75184167,-82.85727167
117,6,2015,2742,yellow perch,fish,0.002,41.75184167,-82.85727167
117,6,2015,2721,white perch,hexagenia ,0.013,41.75184167,-82.85727167
117,6,2015,2723,white perch,hexagenia ,0.014,41.75184167,-82.85727167
117,6,2015,2740,yellow perch,hexagenia ,0.017,41.75184167,-82.85727167
117,6,2015,2740,yellow perch,trichoptera,0.006,41.75184167,-82.85727167
118,6,2013,1421,white perch,amphipoda,0.004,41.86480667,-82.856875
118,6,2013,1420,white perch,amphipoda,0.008,41.86480667,-82.856875
118,6,2013,1423,white perch,amphipoda,0.059,41.86480667,-82.856875
118,6,2013,1421,white perch,chironomidae ,0.001,41.86480667,-82.856875
118,6,2015,2706,white perch,daphniidae,NA,41.86480667,-82.856875
118,6,2013,1419,yellow perch,leptodora kindtii,NA,41.86480667,-82.856875
118,6,2013,1418,yellow perch,leptodora kindtii,0.005,41.86480667,-82.856875
118,6,2013,1417,yellow perch,leptodora kindtii,0.011,41.86480667,-82.856875
118,6,2013,1421,white perch,leptodora kindtii,0.102,41.86480667,-82.856875
118,6,2013,1416,yellow perch,dreissenidae,NA,41.86480667,-82.856875
118,6,2013,1416,yellow perch,dreissenidae,0.006,41.86480667,-82.856875
118,6,2013,1416,yellow perch,dreissenidae,0.172,41.86480667,-82.856875
118,6,2013,1419,yellow perch,emerald shiner,0.694,41.86480667,-82.856875
118,6,2013,1415,yellow perch,gastropoda,0.038,41.86480667,-82.856875
118,6,2013,1424,white perch,hexagenia ,0.015,41.86480667,-82.856875
118,6,2013,1420,white perch,hexagenia ,0.018,41.86480667,-82.856875
118,6,2013,1422,white perch,hexagenia ,0.025,41.86480667,-82.856875
118,6,2013,1421,white perch,trichoptera,0.008,41.86480667,-82.856875
119,6,2016,2122,yellow perch,amphipoda,0.002,41.96103167,-82.85294
119,6,2014,2767,white perch,amphipoda,0.026,41.96103167,-82.85294
119,6,2016,2121,yellow perch,hirudinea,0.003,41.96103167,-82.85294
119,6,2014,2760,yellow perch,chironomidae ,0.001,41.96103167,-82.85294
119,6,2015,2610,white perch,chironomidae ,0.001,41.96103167,-82.85294
119,6,2016,2122,yellow perch,chironomidae ,0.001,41.96103167,-82.85294
119,6,2016,2121,yellow perch,chironomidae ,0.001,41.96103167,-82.85294
119,6,2015,2610,white perch,chironomidae ,0.264,41.96103167,-82.85294
119,6,2014,2767,white perch,chironomidae ,0.495,41.96103167,-82.85294
119,6,2016,2127,white perch,bosminidae,NA,41.96103167,-82.85294
119,6,2016,2123,yellow perch,leptodora kindtii,0.001,41.96103167,-82.85294
119,6,2016,2128,white perch,daphniidae,0.001,41.96103167,-82.85294
119,6,2014,2767,white perch,daphniidae,0.001,41.96103167,-82.85294
119,6,2015,2609,white perch,bosminidae,0.001,41.96103167,-82.85294
119,6,2015,2620,yellow perch,daphniidae,0.001,41.96103167,-82.85294
119,6,2015,2608,white perch,leptodora kindtii,0.001,41.96103167,-82.85294
119,6,2016,2127,white perch,leptodora kindtii,0.002,41.96103167,-82.85294
119,6,2015,2610,white perch,leptodora kindtii,0.008,41.96103167,-82.85294
119,6,2015,2609,white perch,leptodora kindtii,0.012,41.96103167,-82.85294
119,6,2016,2128,white perch,leptodora kindtii,0.027,41.96103167,-82.85294
119,6,2015,2611,white perch,daphniidae,0.048,41.96103167,-82.85294
119,6,2016,2125,yellow perch,daphniidae,0.067,41.96103167,-82.85294
119,6,2016,2127,white perch,daphniidae,0.072,41.96103167,-82.85294
119,6,2015,2609,white perch,daphniidae,0.092,41.96103167,-82.85294
119,6,2016,2123,yellow perch,daphniidae,0.105,41.96103167,-82.85294
119,6,2015,2608,white perch,daphniidae,0.176,41.96103167,-82.85294
119,6,2015,2610,white perch,daphniidae,0.208,41.96103167,-82.85294
119,6,2014,2767,white perch,dreissenidae,0.007,41.96103167,-82.85294
119,6,2015,2621,yellow perch,dreissenidae,0.112,41.96103167,-82.85294
119,6,2015,2617,yellow perch,dreissenidae,0.132,41.96103167,-82.85294
119,6,2014,2760,yellow perch,dreissenidae,0.509,41.96103167,-82.85294
119,6,2014,2763,yellow perch,dreissenidae,1.55,41.96103167,-82.85294
119,6,2014,2759,yellow perch,dreissenidae,2.83,41.96103167,-82.85294
119,6,2013,2458,white perch,fish,0.11,41.96103167,-82.85294
119,6,2013,2460,white perch,emerald shiner,0.164,41.96103167,-82.85294
119,6,2013,2460,white perch,emerald shiner,0.243,41.96103167,-82.85294
119,6,2013,2461,white perch,emerald shiner,0.331,41.96103167,-82.85294
119,6,2013,2460,white perch,emerald shiner,0.373,41.96103167,-82.85294
119,6,2013,2460,white perch,emerald shiner,0.479,41.96103167,-82.85294
119,6,2013,2460,white perch,emerald shiner,0.486,41.96103167,-82.85294
119,6,2013,2461,white perch,emerald shiner,1.29,41.96103167,-82.85294
119,6,2015,2607,white perch,hexagenia ,0.001,41.96103167,-82.85294
119,6,2015,2611,white perch,hexagenia ,0.001,41.96103167,-82.85294
119,6,2013,2459,white perch,hexagenia ,NA,41.96103167,-82.85294
119,6,2013,2462,white perch,hexagenia ,NA,41.96103167,-82.85294
119,6,2016,2121,yellow perch,hexagenia ,0.011,41.96103167,-82.85294
119,6,2015,2619,yellow perch,hexagenia ,0.022,41.96103167,-82.85294
119,6,2013,2462,white perch,hexagenia ,0.023,41.96103167,-82.85294
119,6,2015,2617,yellow perch,hexagenia ,0.027,41.96103167,-82.85294
119,6,2015,2620,yellow perch,hexagenia ,0.07,41.96103167,-82.85294
119,6,2013,2459,white perch,hexagenia ,0.114,41.96103167,-82.85294
119,6,2014,2767,white perch,hexagenia ,0.126,41.96103167,-82.85294
119,6,2015,2621,yellow perch,hexagenia ,0.172,41.96103167,-82.85294
119,6,2016,2122,yellow perch,hexagenia ,0.327,41.96103167,-82.85294
119,6,2015,2618,yellow perch,hexagenia ,0.379,41.96103167,-82.85294
119,6,2016,2121,yellow perch,sphaeriidae,0.001,41.96103167,-82.85294
119,6,2014,2759,yellow perch,trichoptera,0.001,41.96103167,-82.85294
119,6,2016,2122,yellow perch,trichoptera,0.001,41.96103167,-82.85294
119,6,2016,2121,yellow perch,trichoptera,0.018,41.96103167,-82.85294
120,6,2013,4213,yellow perch,amphipoda,0.001,41.566335,-82.75775
120,6,2014,1444,yellow perch,amphipoda,0.001,41.566335,-82.75775
120,6,2016,1377,yellow perch,chironomidae ,0.001,41.566335,-82.75775
120,6,2016,1375,white perch,daphniidae,NA,41.566335,-82.75775
120,6,2016,1375,white perch,leptodora kindtii,NA,41.566335,-82.75775
120,6,2016,1375,white perch,daphniidae,NA,41.566335,-82.75775
120,6,2016,1379,yellow perch,leptodora kindtii,NA,41.566335,-82.75775
120,6,2016,1373,white perch,leptodora kindtii,0.001,41.566335,-82.75775
120,6,2016,1375,white perch,bosminidae,0.001,41.566335,-82.75775
120,6,2016,1381,yellow perch,leptodora kindtii,0.001,41.566335,-82.75775
120,6,2016,1375,white perch,bythotrephes longimanus,0.001,41.566335,-82.75775
120,6,2015,1383,white perch,leptodora kindtii,0.002,41.566335,-82.75775
